step,sub_step,comp_time_ms,sim_time,id,prefab_id,floor,cnode_orient,cnode_pos,x,y,orient,num_vert,num_attch_points,num_occ_nodes,length,width,max_width,drive,accel,ang_speed,max_lin_speed,vel_x,vel_y,vel_theta,num_vos,itinerary_size,active,stopped,just_stopped,moved,moved_back,not_move_cost,time_block_cor,time_not_block_cor,wait
133,0,6047,11.039,1,2,1,0,7,9,8.625,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.237,0,0.260403,
134,0,6078,11.122,1,2,1,0,7,9,8.625,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.237,0,0.177403,
135,0,6110,11.205,1,2,1,0,7,9,8.625,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.237,0,0.0944033,
136,0,6157,11.288,1,2,1,0,7,9,8.625,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.237,0,0.0114033,
137,0,6188,11.371,1,2,1,0,175,9,8.75,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.32,0,0.236132,
138,0,6219,11.454,1,2,1,0,175,9,8.75,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.32,0,0.153132,
139,0,6250,11.537,1,2,1,0,175,9,8.75,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.32,0,0.0701317,
140,0,6297,11.62,1,2,1,0,4,9,8.875,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.403,0,0.29486,
141,0,6328,11.703,1,2,1,0,4,9,8.875,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.403,0,0.21186,
142,0,6360,11.786,1,2,1,0,4,9,8.875,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.403,0,0.12886,
143,0,6391,11.869,1,2,1,0,4,9,8.875,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.403,0,0.0458602,
144,0,6422,11.952,1,2,1,0,170,9,9,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.486,0,0.270589,
145,0,6453,12.035,1,2,1,0,170,9,9,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.486,0,0.187589,
146,0,6500,12.118,1,2,1,0,170,9,9,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.486,0,0.104589,
147,0,6532,12.201,1,2,1,0,170,9,9,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.486,0,0.0215886,
148,0,6563,12.284,1,2,1,0,1,9,9.125,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.569,0,0.246317,
149,0,6594,12.367,1,2,1,0,1,9,9.125,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.569,0,0.163317,
150,0,6625,12.45,1,2,1,0,1,9,9.125,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.569,0,0.0803171,
151,0,6657,12.533,1,2,1,0,330,9,9.3125,0,4,5,15,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.652,0,0.45891,
152,0,6688,12.616,1,2,1,0,330,9,9.3125,0,4,5,15,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.652,0,0.37591,
153,0,6719,12.699,1,2,1,0,330,9,9.3125,0,4,5,15,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.652,0,0.29291,
154,0,6750,12.782,1,2,1,0,330,9,9.3125,0,4,5,15,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.652,0,0.20991,
155,0,6782,12.865,1,2,1,0,330,9,9.3125,0,4,5,15,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.652,0,0.12691,
156,0,6828,12.948,1,2,1,0,330,9,9.3125,0,4,5,15,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.652,0,0.0439097,
157,0,6860,13.031,1,2,1,0,43,9,9.5,0,4,5,17,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.684653,0,0,0,1,0,0,0,0,0,3.735,0,0.304677,
158,0,6891,13.114,1,2,1,0,43,9,9.5,0,4,5,17,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.684653,0,0,0,1,0,0,0,0,0,3.735,0,0.221677,
159,0,6922,13.197,1,2,1,0,43,9,9.5,0,4,5,17,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.684653,0,0,0,1,0,0,0,0,0,3.735,0,0.138677,
160,0,6969,13.28,1,2,1,0,43,9,9.5,0,4,5,17,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.684653,0,0,0,1,0,0,0,0,0,3.735,0,0.0556765,
161,0,7000,13.363,1,2,1,0,279,9,9.75,0,4,5,16,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.934746,0,0,0,1,0,0,0,0,0,3.818,0,0.281433,
162,0,7047,13.446,1,2,1,0,279,9,9.75,0,4,5,16,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.934746,0,0,0,1,0,0,0,0,0,3.818,0,0.198433,
163,0,7094,13.529,1,2,1,0,279,9,9.75,0,4,5,16,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.934746,0,0,0,1,0,0,0,0,0,3.818,0,0.115433,
164,0,7125,13.612,1,2,1,0,279,9,9.75,0,4,5,16,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.934746,0,0,0,1,0,0,0,0,0,3.818,0,0.0324329,
165,0,7172,13.695,1,2,1,0,71,9,10,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.13082,0,0,0,1,0,0,0,0,0,3.901,0,0.191498,
166,0,7203,13.778,1,2,1,0,71,9,10,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.13082,0,0,0,1,0,0,0,0,0,3.901,0,0.108498,
167,0,7235,13.861,1,2,1,0,71,9,10,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.13082,0,0,0,1,0,0,0,0,0,3.901,0,0.0254975,
168,0,7282,13.944,1,2,1,0,280,9,10.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,3.984,0,0.155643,
169,0,7313,14.027,1,2,1,0,280,9,10.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,3.984,0,0.0726427,
170,0,7360,14.11,1,2,1,0,68,9,10.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.067,0,0.195404,
171,0,7391,14.193,1,2,1,0,68,9,10.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.067,0,0.112404,
172,0,7422,14.276,1,2,1,0,68,9,10.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.067,0,0.029404,
173,0,7453,14.359,1,2,1,0,273,9,10.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.15,0,0.152165,
174,0,7500,14.442,1,2,1,0,273,9,10.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.15,0,0.0691654,
175,0,7532,14.525,1,2,1,0,67,9,11,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.233,0,0.191927,
176,0,7578,14.608,1,2,1,0,67,9,11,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.233,0,0.108927,
177,0,7625,14.691,1,2,1,0,67,9,11,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.233,0,0.0259267,
178,0,7657,14.774,1,2,1,0,270,9,11.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.316,0,0.148688,
179,0,7688,14.857,1,2,1,0,270,9,11.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.316,0,0.065688,
180,0,7735,14.94,1,2,1,0,64,9,11.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.399,0,0.188449,
181,0,7766,15.023,1,2,1,0,64,9,11.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.399,0,0.105449,
182,0,7797,15.106,1,2,1,0,64,9,11.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.399,0,0.0224493,
183,0,7844,15.189,1,2,1,0,265,9,11.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.482,0,0.145211,
184,0,7875,15.272,1,2,1,0,265,9,11.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.482,0,0.0622106,
185,0,7922,15.355,1,2,1,0,63,9,12,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.565,0,0.184972,
186,0,7953,15.438,1,2,1,0,63,9,12,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.565,0,0.101972,
187,0,7985,15.521,1,2,1,0,63,9,12,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.565,0,0.0189719,
188,0,8032,15.604,1,2,1,0,262,9,12.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.648,0,0.141733,
189,0,8078,15.687,1,2,1,0,262,9,12.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.648,0,0.0587333,
190,0,8110,15.77,1,2,1,0,60,9,12.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.731,0,0.181495,
191,0,8141,15.853,1,2,1,0,60,9,12.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.731,0,0.0984946,
192,0,8172,15.936,1,2,1,0,60,9,12.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.731,0,0.0154946,
193,0,8203,16.019,1,2,1,0,257,9,12.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.814,0,0.138256,
194,0,8235,16.102,1,2,1,0,257,9,12.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.814,0,0.0552559,
195,0,8266,16.185,1,2,1,0,59,9,13,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.897,0,0.178017,
196,0,8313,16.268,1,2,1,0,59,9,13,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.897,0,0.0950172,
197,0,8344,16.351,1,2,1,0,59,9,13,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.897,0,0.0120172,
198,0,8375,16.434,1,2,1,0,254,9,13.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.814,0.083,0.134779,
199,0,8407,16.517,1,2,1,0,254,9,13.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.814,0.083,0.0517785,
200,0,8453,16.6,1,2,1,0,57,9,13.5,0,4,5,11,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.897,0,0.17454,
201,0,8485,16.683,1,2,1,0,57,9,13.5,0,4,5,11,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.897,0,0.0915399,
202,0,8532,16.766,1,2,1,0,57,9,13.5,0,4,5,11,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.897,0,0.00853986,
203,0,8578,16.849,1,2,1,0,249,9,13.75,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.814,0.083,0.131301,
204,0,8610,16.932,1,2,1,0,249,9,13.75,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.814,0.083,0.0483012,
205,0,8641,17.015,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,4.897,0,0.171062,
206,0,8672,17.098,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,1,0,0,0,4.897,0,0,
207,0,8703,17.181,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
208,0,8735,17.264,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
209,0,8766,17.347,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
210,0,8797,17.43,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
211,0,8828,17.513,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
212,0,8860,17.596,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
213,0,8907,17.679,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
214,0,8938,17.762,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
215,0,8969,17.845,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
216,0,9000,17.928,1,2,1,0,54,9,14,0,4,5,8,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0,0,0,0,1,1,0,0,0,0,4.897,0,0,
